10/07/2021;vazao_gas_in.out;vazao_ve21_in.out;vel_alim_in.out;tempsaida_sp.out;tempcl_sp.out;tempcv_sp.out;tempsaida_pv.out;tempcl_pv.out;tempcv_pv.out;tempe_pv.out;vazao_gas_in2.out;vazao_ve21_in2.out;tempsaida_pv2.out;tempcl_pv2.out;tempcv_pv2.out;tempe_pv2.out;tc2402_smith.out;smith_lag_tc2403.out;tc2403_smith.out;tc2401.out;tc2402.out;tc2403.out;ff_ll_tc2403.out;ff_tc2403.out;dscpld_ll_tc2403.out;dscpld_tc2403.out;dscpld_tc2402.out;sum_ff_tc2403.out;tc24012.out;tc24022.out;tc24032.out;tc2401_out.out;vazao_gas_out.out;vazao_ve21_out.out;vel_alim_out.out;vazao_gas_out2.out;vazao_ve21_out2.out
00:44:36;725.601;10049.6;1032.97;176.8;0;700;172.247;186.367;700.813;141.688;691.108;4844.63;150.832;185.893;683.078;124.804;700.813;172.247;172.247;nan;10037.6;727.296;773.885;628.633;9465.62;11997.1;-2247.29;12625.7;nan;4819.26;689.443;1033.7;727.296;10037.6;1032.97;689.443;4819.26
00:44:37;726.706;10085.5;1032.97;176.8;0;700;171.972;185.912;700.816;141.4;693.791;4885.88;150.456;185.346;683.477;124.507;700.816;171.972;171.972;nan;10073.7;728.376;775.066;629.723;9499.63;11995.8;-2213.2;12625.5;nan;4857.79;692.117;1033.7;728.376;10073.7;1032.97;692.117;4857.79
00:44:38;727.848;10120.3;1034.43;176.8;0;700;171.7;185.458;700.813;141.116;695.953;4898.95;150.082;184.8;683.891;124.214;700.813;171.7;171.7;nan;10107.6;729.493;776.692;630.935;9532.02;11994.5;-2178.36;12625.5;nan;4871.19;694.283;1033.7;729.493;10107.6;1034.43;694.283;4871.19
00:44:39;728.085;10141;1032.97;176.8;0;700;171.432;185.004;700.811;140.834;698.359;4939.94;149.711;184.256;684.318;123.922;700.811;171.432;171.432;nan;10141;728.085;777.417;631.902;9563.93;11993.3;-2191.38;12625.2;nan;4909.7;696.686;1033.7;728.085;10141;1032.97;696.686;4909.7
00:44:40;728.814;10168;1032.97;176.6;0;700;171.166;184.55;700.812;140.556;700.195;4969.07;149.343;183.713;684.752;123.633;700.812;171.166;171.166;nan;10168;728.814;778.581;632.988;9591.05;11992.2;-2163.87;12625.2;nan;4937.64;698.523;1033.7;728.814;10168;1032.97;698.523;4937.64
00:44:41;729.49;10194.1;1035.9;176.5;0;700;170.904;184.096;700.809;140.28;701.896;4997.54;148.979;183.172;685.199;123.346;700.809;170.904;170.904;nan;10194.1;729.49;779.741;634.072;9617.47;11991.1;-2137.37;12625.2;nan;4965.1;700.228;1033.7;729.49;10194.1;1032.97;700.228;4965.1
00:44:42;730.227;10222.6;1032.97;175.9;0;700;170.646;183.643;700.81;140.006;703.481;5024.43;148.618;182.632;685.655;123.06;700.81;170.646;170.646;nan;10222.6;730.227;781.796;635.4;9645.71;11990;-2109.67;12625.4;nan;4991.21;701.819;1033.7;730.227;10222.6;1035.9;701.819;4991.21
00:44:43;729.137;10216.7;1033.7;175.8;0;700;170.391;183.191;700.807;139.734;702.875;5052.76;148.261;182.093;686.123;122.776;700.807;170.391;170.391;nan;10216.7;729.137;782.053;636.241;9647.77;11989.7;-2116.74;12625.9;nan;5018.72;701.22;1033.7;729.137;10216.7;1032.97;701.22;5018.72
00:44:44;729.643;10238.5;1034.43;175.8;0;700;170.141;182.738;700.806;139.465;704.245;5080.94;147.907;181.556;686.601;122.493;700.806;170.141;170.141;nan;10238.5;729.643;783.422;637.382;9670.81;11988.7;-2093.57;12626.1;nan;5046.17;702.601;1033.7;729.643;10238.5;1033.7;702.601;5046.17
00:44:45;729.784;10255.2;1032.97;175.5;0;700;169.895;182.287;700.804;139.198;705.111;5109.19;147.558;181.02;687.087;122.212;700.804;169.895;169.895;nan;10255.2;729.784;784.788;638.522;9689.94;11987.9;-2077.37;12626.4;nan;5073.76;703.479;1033.7;729.784;10255.2;1034.43;703.479;5073.76
00:44:46;730.04;10273.7;1032.97;175.2;0;700;169.653;181.836;700.804;138.934;706.31;5138.61;147.213;180.486;687.585;121.933;700.804;169.653;169.653;nan;10273.7;730.04;785.476;639.478;9710.4;11987;-2058.99;12626.5;nan;5102.48;704.692;1033.7;730.04;10273.7;1032.97;704.692;5102.48
00:44:47;729.724;10282.4;1035.16;175;0;700;169.416;181.385;700.804;138.672;704.997;5130.62;146.872;179.952;688.088;121.655;700.804;169.416;169.416;nan;10270.4;730.295;787.398;640.853;9715.03;11986.6;-2039.23;12627.4;nan;5097.69;702.603;1033.7;730.295;10270.4;1035.16;704.997;5130.62
00:44:48;729.799;10296.8;1032.97;174.7;0;700;169.184;180.934;700.803;138.413;705.648;5182.15;146.535;179.42;688.599;121.379;700.803;169.184;169.184;nan;10285.2;729.931;787.858;641.749;9732.6;11985.8;-2032.73;12627.5;nan;5146.36;702.855;1033.7;729.931;10285.2;1032.97;705.648;5182.15
00:44:49;729.295;10301;1035.9;174.6;0;700;168.956;180.485;700.802;138.156;705.819;5219.55;146.204;178.889;689.117;121.105;700.802;168.956;168.956;nan;10289.2;730.21;789.868;643.061;9741.98;11985.3;-2014.13;12628.3;nan;5182.42;703.873;1033.7;730.21;10289.2;1035.9;705.819;5219.55
00:44:50;729.61;10319.7;1034.43;174.3;0;700;168.734;180.036;700.801;137.901;706.761;5228.82;145.877;178.36;689.641;120.832;700.801;168.734;168.734;nan;10308.8;729.68;790.543;644.015;9763.16;11984.4;-2010.9;12628.4;nan;5193.36;704.003;1033.7;729.68;10308.8;1034.43;704.003;5193.36
00:44:51;729.054;10323.6;1034.43;174.1;0;700;168.516;179.587;700.802;137.65;706.811;5272.45;145.555;177.831;690.166;120.561;700.802;168.516;168.516;nan;10312.4;729.491;791.655;645.085;9772.08;11983.8;-2001.3;12628.9;nan;5235.11;704.487;1033.7;729.491;10312.4;1034.43;704.487;5235.11
00:44:52;728.832;10332.5;1034.43;173.8;0;700;168.304;179.139;700.802;137.401;707.219;5305.15;145.238;177.304;690.692;120.292;700.802;168.304;168.304;nan;10321.9;728.825;792.762;646.154;9785.45;11983.2;-2000.8;12629.3;nan;5267.1;704.5;1033.7;728.825;10321.9;1034.43;704.5;5267.1
00:44:53;728.279;10335.7;1034.43;173.6;0;700;168.098;178.692;700.803;137.155;707.154;5335.3;144.926;176.777;691.222;120.026;700.803;168.098;168.098;nan;10325;728.652;793.863;647.221;9793.93;11982.7;-1991.08;12629.9;nan;5296.85;704.871;1033.7;728.652;10325;1034.43;704.871;5296.85
00:44:54;727.992;10342.8;1034.43;172.8;0;700;167.897;178.245;700.803;136.912;707.726;5363.39;144.62;176.252;691.752;119.761;700.803;167.897;167.897;nan;10332.5;725.84;794.96;648.286;9805.72;11982.1;-2031.43;12630.4;nan;5324.78;702.967;1033.7;725.84;10332.5;1034.43;702.967;5324.78
00:44:55;725.903;10318.1;1033.7;172.5;0;700;167.702;177.799;700.804;136.673;705.683;5392.95;144.319;175.728;692.287;119.498;700.804;167.702;167.702;nan;10306.4;725.79;795.828;649.29;9791.78;11982.3;-2019.72;12631.6;nan;5354.08;703.015;1033.7;725.79;10306.4;1033.7;703.015;5354.08
00:44:56;725.227;10316.8;1032.97;172.3;0;700;167.512;177.354;700.805;136.436;705.612;5422.16;144.023;175.206;692.824;119.237;700.805;167.512;167.512;nan;10306.8;725.493;796.689;650.29;9797.99;11981.9;-2012.8;12632.1;nan;5383.12;703.378;1033.7;725.493;10306.8;1032.97;703.378;5383.12
00:44:57;724.788;10320.8;1037.36;172;0;700;167.328;176.909;700.806;136.202;705.871;5450.11;143.734;174.684;693.36;118.978;700.806;167.328;167.328;nan;10311.4;724.601;799.105;651.709;9807.28;11981.3;-2017.24;12633;nan;5411.04;703.242;1033.7;724.601;10311.4;1037.36;703.242;5411.04
00:44:58;724.303;10324.5;1032.97;171.7;0;700;167.15;176.465;700.807;135.972;705.384;5478.65;143.449;174.162;693.898;118.722;700.807;167.15;167.15;nan;10315;724.097;798.852;652.411;9815.78;11980.8;-2014.44;12633.3;nan;5439.53;702.783;1033.7;724.097;10315;1032.97;702.783;5439.53
00:44:59;723.322;10318.2;1035.9;171.4;0;700;166.979;176.02;700.808;135.745;705.139;5507.18;143.171;173.641;694.436;118.467;700.808;166.979;166.979;nan;10309;723.049;800.812;653.706;9816.88;11980.6;-2022.07;12634.3;nan;5468.03;702.56;1033.7;723.049;10309;1035.9;702.56;5468.03
00:45:00;721;10310.8;1035.16;171.1;0;700;166.813;175.575;700.808;135.521;702.273;5496.39;142.897;173.12;694.974;118.215;700.808;166.813;166.813;nan;10278.4;721.896;801.779;654.821;9799.78;11980.9;-2030.55;12635.7;nan;5461.32;700.992;1033.7;721.896;10278.4;1035.16;700.992;5496.39
00:45:01;719.829;10307.9;1032.97;170.7;0;700;166.653;175.129;700.809;135.301;701.514;5524.33;142.63;172.598;695.511;117.965;700.809;166.653;166.653;nan;10268.9;720.593;802.172;655.695;9798.07;11980.7;-2043.33;12636.4;nan;5489.35;700.256;1033.7;720.593;10268.9;1032.97;700.256;5524.33
00:45:02;718.654;10297.8;1034.43;170.3;0;700;166.499;174.683;700.81;135.084;700.703;5551.16;142.368;172.075;696.043;117.718;700.81;166.499;166.499;nan;10259;719.687;803.671;656.864;9795.94;11980.5;-2048.74;12637.4;nan;5516.38;699.467;1033.7;719.687;10259;1034.43;699.467;5516.38
00:45:03;717.659;10290.6;1035.9;169.9;0;700;166.351;174.236;700.811;134.87;699.841;5602.85;142.111;171.552;696.575;117.472;700.811;166.351;166.351;nan;10252.3;718.653;805.17;658.035;9796.2;11980.3;-2056.73;12638.4;nan;5565.69;698.629;1033.7;718.653;10252.3;1035.9;698.629;5565.69
00:45:04;716.63;10282.4;1032.23;169.5;0;700;166.21;173.788;700.811;134.66;699.159;5638.01;141.86;171.029;697.102;117.229;700.811;166.21;166.21;nan;10244.3;717.465;805.106;658.784;9795.36;11980.1;-2067.78;12638.9;nan;5600.2;697.965;1033.7;717.465;10244.3;1032.23;697.965;5600.2
00:45:05;714.844;10268.5;1034.43;169;0;700;166.074;173.34;700.812;134.453;697.968;5666.84;141.615;170.505;697.623;116.989;700.812;166.074;166.074;nan;10222.6;715.639;806.81;660.007;9784.05;11980.3;-2091.12;12640.3;nan;5629.04;696.794;1033.7;715.639;10222.6;1034.43;696.794;5629.04
00:45:06;715.619;10305.6;1034.43;168.5;0;700;165.945;172.89;700.814;134.25;698.766;5695.68;141.375;169.98;698.145;116.75;700.814;165.945;165.945;nan;10248.9;713.16;807.848;661.052;9809.07;11979.3;-2127.02;12640.3;nan;5657.9;695.538;1033.7;713.16;10248.9;1034.43;695.538;5657.9
00:45:07;712.528;10232.3;1034.43;168.2;0;700;165.822;172.44;700.815;134.05;697.413;5724.1;141.141;169.455;698.665;116.514;700.815;165.822;165.822;nan;10232.3;712.528;808.881;662.095;9801.42;11979.3;-2128.13;12641.4;nan;5686.41;695.038;1033.7;712.528;10232.3;1034.43;695.038;5686.41
00:45:08;710.406;10226.6;1032.97;167.6;0;700;165.705;171.99;700.817;133.853;693.23;5736;140.913;168.928;699.179;116.28;700.817;165.705;165.705;nan;10173.9;710.969;809.576;663.13;9762.48;11980.3;-2145.76;12643.4;nan;5700.09;692.15;1033.7;710.969;10173.9;1032.97;692.15;5736
00:45:09;709.346;10201.6;1034.43;167.2;0;700;165.594;171.538;700.818;133.66;692.189;5747.62;140.691;168.402;699.689;116.049;700.818;165.594;165.594;nan;10164.9;710.134;811.041;664.288;9760.36;11980.2;-2151.1;12644.5;nan;5713.55;691.131;1033.7;710.134;10164.9;1034.43;691.131;5713.55
00:45:10;707.782;10190.2;1033.7;166.7;0;700;165.489;171.086;700.82;133.47;690.679;5766.89;140.474;167.874;700.191;115.82;700.82;165.489;165.489;nan;10146.1;708.337;811.836;665.264;9750.71;11980.3;-2174.82;12645.5;nan;5733.83;689.645;1033.7;708.337;10146.1;1033.7;689.645;5733.83
00:45:11;706.584;10170.3;1032.97;166.3;0;700;165.39;170.634;700.822;133.283;689.533;5813.1;140.263;167.347;700.689;115.593;700.822;165.39;165.39;nan;10134.3;707.109;812.624;666.238;9746.26;11980.2;-2187.95;12646.5;nan;5778.24;688.523;1033.7;707.109;10134.3;1032.97;688.523;5778.24
00:45:12;705.25;10155.2;1031.5;165.9;0;700;165.297;170.182;700.823;133.1;688.533;5846.46;140.058;166.819;701.183;115.368;700.823;165.297;165.297;nan;10119.4;705.672;813.181;667.149;9739.4;11980.3;-2205.24;12647.4;nan;5811.14;687.543;1033.7;705.672;10119.4;1031.5;687.543;5811.14
00:45:13;703.875;10173.5;1035.9;165.5;0;700;165.21;169.729;700.825;132.919;687.458;5874.04;139.858;166.29;701.67;115.146;700.825;165.21;165.21;nan;10103.8;703.972;815.517;668.538;9731.89;11980.3;-2227.7;12648.8;nan;5838.84;686.489;1033.7;703.972;10103.8;1035.9;686.489;5838.84
00:45:14;702.811;10161.2;1031.5;165.1;0;700;165.129;169.275;700.827;132.742;686.318;5899.2;139.664;165.761;702.151;114.926;700.827;165.129;165.129;nan;10093.7;702.233;815.181;669.208;9728.51;11980.2;-2251.05;12649.4;nan;5864.36;685.371;1033.7;702.233;10093.7;1031.5;685.371;5864.36
00:45:15;701.152;10073.8;1032.97;164.7;0;700;165.053;168.822;700.829;132.568;685.122;5924.04;139.475;165.232;702.627;114.708;700.829;165.053;165.053;nan;10073.8;701.152;816.614;670.352;9717.59;11980.4;-2262.13;12650.7;nan;5889.59;684.198;1033.7;701.152;10073.8;1032.97;684.198;5889.59
00:45:16;700.34;10067.6;1034.43;164.4;0;700;164.983;168.369;700.83;132.397;683.392;5932.67;139.292;164.703;703.091;114.492;700.83;164.983;164.983;nan;10067.1;701.276;818.156;671.611;9717.02;11980.2;-2249.51;12651.8;nan;5900.27;682.514;1033.7;701.276;10067.1;1034.43;683.392;5932.67
00:45:17;699.247;10058.8;1034.43;164.1;0;700;164.918;167.915;700.832;132.228;682.545;5963.37;139.114;164.173;703.548;114.279;700.832;164.918;164.918;nan;10056.3;700.15;819.142;672.635;9712.82;11980.2;-2261.74;12652.8;nan;5930.68;681.691;1033.7;700.15;10056.3;1034.43;681.691;5963.37
00:45:18;698.178;10071.5;1034.43;163.8;0;700;164.859;167.462;700.835;132.063;681.822;5989.9;138.941;163.644;704.001;114.067;700.835;164.859;164.859;nan;10045.8;698.496;820.124;673.658;9708.76;11980.1;-2284.13;12653.8;nan;5957.35;680.987;1033.7;698.496;10045.8;1034.43;680.987;5957.35
00:45:19;697.09;10081.9;1034.43;163.5;0;700;164.805;167.009;700.837;131.901;681.034;6014.15;138.773;163.114;704.447;113.858;700.837;164.805;164.805;nan;10034.6;696.926;821.1;674.678;9704.13;11980.1;-2305.06;12654.8;nan;5981.96;680.219;1033.7;696.926;10034.6;1034.43;680.219;5981.96
00:45:20;696.176;10068.8;1032.97;163.3;0;700;164.756;166.556;700.839;131.741;680.606;6037.01;138.611;162.585;704.885;113.651;700.839;164.756;164.756;nan;10031.3;696.176;821.626;675.577;9705.36;11979.9;-2310.6;12655.5;nan;6005.31;679.814;1033.7;696.176;10031.3;1032.97;679.814;6005.31
00:45:21;695.438;10024;1032.97;163.1;0;700;164.712;166.104;700.841;131.584;679.367;6046.19;138.454;162.055;705.314;113.446;700.841;164.712;164.712;nan;10022.5;696.043;822.696;676.704;9702.8;11979.8;-2303.65;12656.5;nan;6016.38;678.616;1033.7;696.043;10022.5;1032.97;678.616;6046.19
00:45:22;694.652;10018;1032.97;162.9;0;700;164.673;165.651;700.845;131.43;679.022;6076.92;138.302;161.526;705.739;113.243;700.845;164.673;164.673;nan;10016.9;695.227;823.655;677.717;9702.21;11979.6;-2310.7;12657.4;nan;6046.74;678.29;1033.7;695.227;10016.9;1032.97;678.29;6046.74
00:45:23;693.862;10010.9;1034.43;162.7;0;700;164.638;165.2;700.848;131.278;678.617;6101.45;138.154;160.997;706.156;113.042;700.848;164.638;164.638;nan;10010.9;693.862;825.055;678.848;9701.24;11979.5;-2328.25;12658.4;nan;6071.5;677.904;1033.7;693.862;10010.9;1034.43;677.904;6071.5
00:45:24;693.415;10014;1033.7;162.6;0;700;164.609;164.748;700.851;131.128;677.887;6094.02;138.012;160.468;706.565;112.844;700.851;164.609;164.609;nan;10012.3;693.752;825.892;679.911;9706.23;11979.2;-2321.23;12659.1;nan;6067.65;677.212;1033.7;693.752;10012.3;1033.7;677.212;6094.02
00:45:25;692.528;10004.7;1033.7;162.4;0;700;164.583;164.298;700.854;130.982;677.419;6114.47;137.874;159.939;706.964;112.647;700.854;164.583;164.583;nan;10004.3;693.028;826.839;680.919;9703.62;11979.1;-2326.85;12660;nan;6088.7;676.764;1033.7;693.028;10004.3;1033.7;676.764;6114.47
00:45:26;692.525;10014.1;1032.97;162.4;0;700;164.562;163.847;700.858;130.837;677.752;6152.51;137.741;159.411;707.354;112.452;700.858;164.562;164.562;nan;10012.9;692.629;827.558;681.865;9713.57;11978.7;-2326.41;12660.5;nan;6125.47;677.118;1033.7;692.629;10012.9;1032.97;677.118;6125.47
00:45:27;691.919;10010.1;1032.97;162.3;0;700;164.545;163.398;700.861;130.695;677.648;6178.37;137.612;158.883;707.735;112.259;700.861;164.545;164.545;nan;10010;692.186;828.495;682.868;9714.76;11978.5;-2326.86;12661.3;nan;6151.29;677.035;1033.7;692.186;10010;1032.97;677.035;6151.29
00:45:28;691.623;10008.6;1035.16;162.2;0;700;164.533;162.949;700.863;130.555;677.637;6199.38;137.488;158.355;708.106;112.068;700.863;164.533;164.533;nan;10012.1;691.865;830.098;684.051;9719.7;11978.2;-2325.07;12662.2;nan;6172.73;677.042;1033.7;691.865;10012.1;1035.16;677.042;6172.73
00:45:29;690.94;10013.8;1033.7;162.1;0;700;164.523;162.501;700.866;130.417;677.59;6218.05;137.368;157.828;708.467;111.879;700.866;164.523;164.523;nan;10008.1;691.099;830.585;684.933;9719.98;11978;-2331.78;12662.9;nan;6192.04;677.013;1033.7;691.099;10008.1;1033.7;677.013;6192.04
00:45:30;690.838;10014.7;1032.97;162.1;0;700;164.518;162.054;700.869;130.281;677.371;6210.6;137.252;157.302;708.819;111.692;700.869;164.518;164.518;nan;10015.3;690.879;831.39;685.982;9729.15;11977.5;-2327.39;12663.5;nan;6187.95;676.829;1033.7;690.879;10015.3;1032.97;677.371;6210.6
00:45:31;690.38;10012;1034.43;162;0;700;164.516;161.608;700.873;130.147;677.294;6229.74;137.14;156.776;709.164;111.507;700.873;164.516;164.516;nan;10015.1;690.563;832.756;687.098;9732.18;11977.3;-2325.73;12664.4;nan;6207.61;676.77;1033.7;690.563;10015.1;1034.43;676.77;6207.61
00:45:32;690.181;10020.7;1032.97;162;0;700;164.518;161.163;700.876;130.014;677.713;6263.25;137.033;156.251;709.499;111.323;700.876;164.518;164.518;nan;10019.5;690.158;833.228;687.974;9738.78;11977;-2325.81;12664.9;nan;6240.1;677.205;1033.7;690.158;10019.5;1032.97;677.205;6240.1
00:45:33;690.045;10023.9;1032.97;162;0;700;164.523;160.719;700.88;129.884;678.1;6285.56;136.929;155.726;709.825;111.141;700.88;164.523;164.523;nan;10025.1;690.009;834.138;688.965;9746.22;11976.6;-2321.11;12665.5;nan;6262.51;677.609;1033.7;690.009;10025.1;1032.97;677.609;6262.51
00:45:34;690.276;10028.9;1034.43;162.1;0;700;164.53;160.276;700.883;129.755;678.879;6304.25;136.829;155.202;710.141;110.961;700.883;164.53;164.53;nan;10037.7;690.366;835.491;690.076;9758.97;11976;-2306.85;12666.1;nan;6281.65;678.405;1033.7;690.366;10037.7;1034.43;678.405;6281.65
00:45:35;690.067;10041.1;1033.7;162.1;0;700;164.541;159.835;700.887;129.628;679.228;6321.56;136.732;154.679;710.45;110.783;700.887;164.541;164.541;nan;10041.1;690.067;836.174;691.006;9764.65;11975.7;-2305.03;12666.7;nan;6299.51;678.771;1033.7;690.067;10041.1;1033.7;678.771;6299.51
00:45:36;690.299;10056.9;1035.16;162.2;0;700;164.555;159.394;700.89;129.503;679.544;6316.73;136.639;154.157;710.75;110.606;700.89;164.555;164.555;nan;10055.2;690.161;837.622;692.224;9778.89;11975.1;-2294.97;12667.3;nan;6297.57;679.117;1033.7;690.161;10055.2;1035.16;679.117;6316.73
00:45:37;690.132;10058.3;1034.43;162.2;0;700;164.571;158.955;700.894;129.379;679.9;6333.79;136.55;153.635;711.042;110.431;700.894;164.571;164.571;nan;10060.2;690.065;838.299;693.151;9785.82;11974.7;-2289.36;12667.9;nan;6315.14;679.49;1033.7;690.065;10060.2;1034.43;679.49;6315.14
00:45:38;690.153;10070;1032.97;162.3;0;700;164.589;158.517;700.898;129.256;680.749;6362.98;136.463;153.115;711.326;110.257;700.898;164.589;164.589;nan;10068.7;690.098;838.745;694.014;9795.37;11974.3;-2281.34;12668.3;nan;6343.54;680.354;1033.7;690.098;10068.7;1032.97;680.354;6343.54
00:45:39;690.378;10082.2;1032.97;162.4;0;700;164.61;158.081;700.902;129.135;681.585;6383.69;136.38;152.596;711.602;110.085;700.902;164.61;164.61;nan;10081;690.261;839.63;694.994;9807.82;11973.8;-2270.86;12668.8;nan;6364.31;681.205;1033.7;690.261;10081;1032.97;681.205;6364.31
00:45:40;690.918;10093.9;1037.36;162.5;0;700;164.633;157.646;700.906;129.015;682.414;6401.43;136.3;152.077;711.872;109.915;700.906;164.633;164.633;nan;10099.2;690.816;841.853;696.335;9824.79;11973.1;-2252.96;12669.4;nan;6382.39;682.048;1033.7;690.816;10099.2;1037.36;682.048;6382.39
00:45:41;690.835;10103.8;1036.63;162.5;0;700;164.657;157.212;700.909;128.896;682.474;6399.35;136.223;151.56;712.134;109.746;700.909;164.657;164.657;nan;10106.4;690.725;842.619;697.368;9833.7;11972.7;-2246.48;12670;nan;6382.77;682.133;1033.7;690.725;10106.4;1036.63;682.474;6399.35
00:45:42;690.618;10107.6;1034.43;162.5;0;700;164.683;156.781;700.913;128.779;682.901;6416.66;136.148;151.044;712.392;109.579;700.913;164.683;164.683;nan;10110.3;690.549;842.832;698.167;9839.74;11972.3;-2242.45;12670.5;nan;6400.42;682.574;1033.7;690.549;10110.3;1034.43;682.574;6400.42
00:45:43;690.862;10123.6;1034.43;162.6;0;700;164.711;156.35;700.917;128.662;683.749;6432.9;136.076;150.529;712.643;109.413;700.917;164.711;164.711;nan;10122.9;690.706;843.705;699.141;9852.39;11971.8;-2232.16;12670.9;nan;6417.09;683.436;1033.7;690.706;10122.9;1034.43;683.436;6417.09
00:45:44;690.654;10123.8;1031.5;162.6;0;700;164.741;155.922;700.92;128.546;684.254;6460.22;136.006;150.015;712.888;109.249;700.92;164.741;164.741;nan;10126.7;690.602;843.679;699.872;9858.3;11971.5;-2226.85;12671.4;nan;6443.66;683.952;1033.7;690.602;10126.7;1031.5;683.952;6443.66
00:45:45;690.962;10137.4;1034.43;162.6;0;700;164.771;155.495;700.923;128.432;684.693;6469.88;135.939;149.503;713.128;109.086;700.923;164.771;164.771;nan;10140.5;690.687;845.431;701.08;9871.84;11970.9;-2217.96;12672;nan;6454.39;684.404;1033.7;690.687;10140.5;1034.43;684.404;6454.39
00:45:46;691.058;10148.7;1035.9;162.6;0;700;164.803;155.07;700.927;128.318;685.203;6494.97;135.874;148.991;713.364;108.924;700.927;164.803;164.803;nan;10148.7;691.058;846.74;702.171;9881.15;11970.5;-2203.67;12672.7;nan;6478.94;684.926;1033.7;691.058;10148.7;1035.9;684.926;6478.94
00:45:47;691.024;10154.1;1034.43;162.6;0;700;164.836;154.647;700.93;128.205;685.448;6498.26;135.811;148.482;713.595;108.764;700.93;164.836;164.836;nan;10158.3;690.848;847.249;703.126;9891.78;11970;-2199.6;12673.1;nan;6484;685.19;1033.7;690.848;10158.3;1034.43;685.19;6484
00:45:48;690.864;10159.8;1032.23;162.6;0;700;164.869;154.225;700.934;128.093;685.975;6526.21;135.75;147.973;713.822;108.606;700.934;164.869;164.869;nan;10163;690.764;847.431;703.91;9898.41;11969.7;-2193.99;12673.6;nan;6511.08;685.728;1033.7;690.764;10163;1032.23;685.728;6511.08
00:45:49;690.804;10162.9;1032.97;162.5;0;700;164.903;153.806;700.937;127.981;686.148;6546.72;135.691;147.467;714.044;108.449;700.937;164.903;164.903;nan;10169.7;690.596;848.497;704.929;9906.49;11969.3;-2190;12674.2;nan;6531.46;685.909;1033.7;690.596;10169.7;1032.97;685.909;6531.46
00:45:50;690.646;10171.3;1032.23;162.4;0;700;164.937;153.388;700.941;127.87;686.319;6564.74;135.634;146.961;714.263;108.294;700.941;164.937;164.937;nan;10171.3;690.646;849.114;705.827;9910.68;11969;-2181.93;12674.8;nan;6549.61;686.089;1033.7;690.646;10171.3;1032.23;686.089;6549.61
00:45:51;690.531;10179;1034.43;162.3;0;700;164.972;152.973;700.944;127.76;686.27;6566.94;135.578;146.458;714.478;108.14;700.944;164.972;164.972;nan;10180.8;690.265;850.714;707.071;9921.18;11968.5;-2181.27;12675.6;nan;6553.66;686.055;1033.7;690.265;10180.8;1034.43;686.27;6566.94
00:45:52;690.14;10177.7;1034.43;162.1;0;700;165.007;152.559;700.947;127.651;686.091;6594.55;135.524;145.956;714.692;107.987;700.947;165.007;165.007;nan;10181.1;689.795;851.551;708.028;9924.29;11968.3;-2183.15;12676.3;nan;6580.39;685.882;1033.7;689.795;10181.1;1034.43;685.882;6594.55
00:45:53;689.621;10174.5;1032.97;161.9;0;700;165.042;152.148;700.951;127.542;685.906;6615.15;135.471;145.455;714.903;107.836;700.951;165.042;165.042;nan;10178.8;689.277;851.937;708.862;9925.5;11968.1;-2186.01;12677;nan;6600.83;685.704;1033.7;689.277;10178.8;1032.97;685.704;6600.83
00:45:54;689.294;10176.8;1034.43;161.7;0;700;165.077;151.738;700.954;127.433;685.719;6633.17;135.419;144.957;715.11;107.686;700.954;165.077;165.077;nan;10180.1;688.898;853.209;709.934;9929.33;11967.9;-2186.32;12677.8;nan;6618.95;685.523;1033.7;688.898;10180.1;1034.43;685.523;6618.95
00:45:55;688.963;10178.4;1034.43;161.5;0;700;165.111;151.331;700.957;127.325;685.534;6650.67;135.368;144.46;715.314;107.538;700.957;165.111;165.111;nan;10178.4;688.963;854.036;710.885;9930.84;11967.7;-2178.26;12678.6;nan;6636.6;685.343;1033.7;688.963;10178.4;1034.43;685.343;6636.6
00:45:56;688.323;10174.1;1034.43;161.2;0;700;165.145;150.925;700.96;127.217;684.75;6664.01;135.319;143.965;715.518;107.392;700.96;165.145;165.145;nan;10177.4;687.905;854.949;711.94;9933.18;11967.5;-2190.81;12679.4;nan;6650.61;684.571;1033.7;687.905;10177.4;1034.43;684.571;6664.01
00:45:57;687.909;10174.1;1035.16;161;0;700;165.178;150.522;700.963;127.11;684.621;6684.63;135.27;143.472;715.719;107.246;700.963;165.178;165.178;nan;10176.8;687.579;855.991;712.947;9935.49;11967.3;-2190.31;12680.2;nan;6671.05;684.446;1033.7;687.579;10176.8;1035.16;684.446;6671.05
00:45:58;687.427;10170.5;1032.97;160.8;0;700;165.211;150.121;700.966;127.003;684.49;6704.52;135.222;142.981;715.92;107.103;700.966;165.211;165.211;nan;10175;687.124;856.135;713.712;9936.82;11967.1;-2192.34;12680.8;nan;6690.86;684.319;1033.7;687.124;10175;1032.97;684.319;6690.86
00:45:59;687.364;10167.1;1035.16;160.7;0;700;165.243;149.723;700.969;126.897;684.777;6723.41;135.175;142.491;716.121;106.961;700.969;165.243;165.243;nan;10181;687.439;857.614;714.835;9944.12;11966.7;-2179.81;12681.6;nan;6709.76;684.61;1033.7;687.439;10181;1035.16;684.61;6709.76
